unitid,year,n_awards,n_awards_total,cosme_ratio
450641,2018,82,82,1.0
450641,2019,113,113,1.0
450650,2010,101,126,0.8015873015873016
450650,2011,125,137,0.9124087591240876
450650,2012,135,154,0.8766233766233766
450650,2013,107,133,0.8045112781954887
450650,2014,145,169,0.8579881656804734
450650,2015,151,166,0.9096385542168675
450650,2016,135,170,0.7941176470588235
450650,2017,118,144,0.8194444444444444
450650,2018,153,184,0.8315217391304348
450650,2019,143,177,0.807909604519774
450711,2015,29,29,1.0
450711,2016,49,49,1.0
450711,2017,51,51,1.0
450711,2018,34,34,1.0
450711,2019,75,75,1.0
450720,2010,117,117,1.0
450720,2011,137,137,1.0
450720,2012,113,113,1.0
450720,2013,110,110,1.0
450720,2014,82,82,1.0
450720,2015,162,162,1.0
450720,2016,187,187,1.0
450720,2017,203,203,1.0
450720,2018,249,249,1.0
450720,2019,318,318,1.0
450739,2010,185,185,1.0
450739,2011,183,183,1.0
450739,2012,153,153,1.0
450739,2013,105,105,1.0
450739,2014,104,104,1.0
450739,2015,78,78,1.0
450739,2016,96,96,1.0
450757,2010,71,71,1.0
450757,2011,61,61,1.0
450757,2012,40,40,1.0
450757,2013,67,67,1.0
450757,2014,42,42,1.0
450757,2015,47,47,1.0
450757,2016,51,51,1.0
450757,2017,38,38,1.0
450757,2018,46,46,1.0
450784,2010,37,37,1.0
450784,2011,46,46,1.0
450784,2012,36,36,1.0
450784,2013,49,49,1.0
450784,2014,45,45,1.0
450784,2015,33,33,1.0
450793,2010,61,61,1.0
450793,2011,73,73,1.0
450793,2012,71,71,1.0
450793,2013,67,67,1.0
450793,2014,65,65,1.0
450793,2015,59,59,1.0
450809,2010,44,44,1.0
450809,2011,56,56,1.0
450809,2012,37,37,1.0
450809,2013,31,31,1.0
450809,2014,19,19,1.0
450809,2015,24,24,1.0
450818,2010,49,49,1.0
450818,2011,66,66,1.0
450818,2012,56,56,1.0
450818,2013,31,31,1.0
450818,2014,25,25,1.0
450818,2015,24,24,1.0
450827,2010,81,81,1.0
450827,2011,67,67,1.0
450827,2012,74,74,1.0
450827,2013,59,59,1.0
450827,2014,58,58,1.0
450827,2015,33,33,1.0
450836,2010,25,25,1.0
450836,2011,37,37,1.0
450836,2012,42,42,1.0
450836,2013,39,39,1.0
450836,2014,46,46,1.0
450836,2015,27,27,1.0
450845,2010,55,55,1.0
450845,2011,55,55,1.0
450845,2012,40,40,1.0
450845,2013,24,24,1.0
450845,2014,26,26,1.0
450854,2010,65,65,1.0
450854,2011,59,59,1.0
450854,2012,52,52,1.0
450854,2013,46,46,1.0
450854,2014,50,50,1.0
450854,2015,32,32,1.0
450863,2010,27,27,1.0
450863,2011,28,28,1.0
450863,2012,33,33,1.0
450863,2013,20,20,1.0
450863,2014,28,28,1.0
450863,2015,20,20,1.0
450872,2010,42,42,1.0
450872,2011,47,47,1.0
450872,2012,47,47,1.0
450872,2013,46,46,1.0
450872,2014,49,49,1.0
450872,2015,39,39,1.0
450881,2010,35,35,1.0
450881,2011,34,34,1.0
450881,2012,23,23,1.0
450881,2013,30,30,1.0
450881,2014,41,41,1.0
450881,2015,18,18,1.0
450988,2010,174,221,0.7873303167420814
450988,2011,171,240,0.7125
450988,2012,133,213,0.6244131455399061
450988,2013,125,230,0.5434782608695652
450988,2016,140,219,0.639269406392694
450988,2017,147,152,0.9671052631578947
450988,2018,175,175,1.0
450988,2019,231,231,1.0
450997,2010,50,50,1.0
450997,2011,53,53,1.0
451042,2010,44,44,1.0
451042,2011,42,42,1.0
451042,2012,31,31,1.0
451042,2013,115,115,1.0
451042,2014,69,69,1.0
451042,2015,45,45,1.0
451042,2016,28,28,1.0
451042,2017,33,33,1.0
451042,2018,12,12,1.0
451042,2019,38,38,1.0
451051,2015,26,51,0.5098039215686274
451051,2018,56,90,0.6222222222222222
451051,2019,45,74,0.6081081081081081
451097,2010,116,130,0.8923076923076924
451097,2011,126,138,0.9130434782608695
451097,2012,121,138,0.8768115942028986
451097,2013,117,125,0.936
