UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
457129,"R",6,"R",300,"R",2,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",10
457174,"A",,"A",,"A",,"R",89,"R",0,"R",0,"R",89,"R",70,"R",79,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
457192,"A",,"A",,"A",,"R",9,"R",0,"R",0,"R",9,"R",3,"R",33,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
457208,"A",,"A",,"A",,"R",23,"R",0,"R",0,"R",23,"R",17,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
457226,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",6
457244,"A",,"A",,"A",,"R",27,"R",0,"R",0,"R",27,"R",9,"R",33,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",16
457253,"A",,"A",,"A",,"R",8,"R",0,"R",0,"R",8,"R",3,"R",38,"R",10,"R",0,"R",0,"R",10,"R",4,"R",40,"R",12
457299,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
457314,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",3,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
457323,"A",,"A",,"A",,"R",67,"R",0,"R",0,"R",67,"R",57,"R",85,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
457332,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",10,"R",0,"R",0,"R",10,"R",9,"R",90,"R",5
457341,"A",,"A",,"A",,"R",24,"R",0,"Z",0,"R",24,"R",22,"R",92,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"R",12
457350,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
457378,"A",,"A",,"A",,"R",50,"R",0,"R",0,"R",50,"R",45,"R",90,"R",36,"R",0,"R",0,"R",36,"R",30,"R",83,"R",10
457387,"A",,"A",,"A",,"R",81,"R",1,"R",0,"R",80,"R",72,"R",90,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
457396,"A",,"A",,"A",,"R",11,"R",0,"R",0,"R",11,"R",6,"R",55,"R",25,"R",0,"R",0,"R",25,"R",15,"R",60,"R",15
457402,"R",1,"R",38,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",5
457411,"A",,"A",,"A",,"R",25,"Z",0,"Z",0,"R",25,"R",18,"R",72,"R",4,"Z",0,"Z",0,"R",4,"R",2,"R",50,"R",16
457420,"A",,"A",,"A",,"R",5,"Z",0,"Z",0,"R",5,"R",3,"R",60,"R",3,"Z",0,"Z",0,"R",3,"R",3,"R",100,"R",11
457439,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",5,"R",50,"R",8,"R",0,"R",0,"R",8,"R",2,"R",25,"R",9
457448,"A",,"A",,"A",,"R",38,"R",0,"R",0,"R",38,"R",27,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
457466,"A",,"A",,"A",,"R",8,"R",0,"R",0,"R",8,"R",8,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
457475,"A",,"A",,"A",,"R",21,"R",0,"R",0,"R",21,"R",19,"R",90,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
457484,"R",17,"R",27,"R",63,"R",10,"R",0,"R",0,"R",10,"R",6,"R",60,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",13
457493,"A",,"A",,"A",,"R",2,"R",0,"Z",0,"R",2,"R",2,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
457527,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",6
457536,"A",,"A",,"A",,"R",61,"Z",0,"Z",0,"R",61,"R",45,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
457545,"A",,"A",,"A",,"R",25,"R",0,"R",0,"R",25,"R",23,"R",92,"R",6,"R",0,"R",0,"R",6,"R",4,"R",67,"R",15
457554,"A",,"A",,"A",,"R",21,"R",0,"R",0,"R",21,"R",16,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
457563,"A",,"A",,"A",,"R",69,"R",0,"R",0,"R",69,"R",59,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
457572,"A",,"A",,"A",,"R",5,"R",0,"Z",0,"R",5,"R",4,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
457581,"A",,"A",,"A",,"R",17,"R",0,"R",0,"R",17,"R",14,"R",82,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
457606,"A",,"A",,"A",,"R",22,"R",0,"R",0,"R",22,"R",20,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
457615,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25,"R",0,"R",0,"R",25,"R",19,"R",76,"R",10
457624,"A",,"A",,"A",,"R",8,"R",0,"R",0,"R",8,"R",7,"R",88,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
457633,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",9,"R",90,"R",15,"R",0,"R",0,"R",15,"R",13,"R",87,"R",7
457642,"A",,"A",,"A",,"R",9,"R",0,"R",0,"R",9,"R",7,"R",78,"A",,"A",,"A",,"A",,"A",,"A",,"R",23
457651,"A",,"A",,"A",,"R",8,"R",0,"R",0,"R",8,"R",7,"R",88,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"R",9
457679,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
457688,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
457697,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",8
457703,"A",,"A",,"A",,"R",1,"Z",0,"R",0,"R",1,"R",1,"R",100,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",8
457721,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",11,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
457749,"A",,"A",,"A",,"R",22,"R",0,"Z",0,"R",22,"R",18,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
457767,"A",,"A",,"A",,"R",31,"Z",0,"Z",0,"R",31,"R",18,"R",58,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
457776,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",7,"R",58,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
457785,"A",,"A",,"A",,"R",90,"R",0,"R",0,"R",90,"R",83,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
457794,"A",,"A",,"A",,"R",74,"R",0,"R",0,"R",74,"R",69,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
457800,"A",,"A",,"A",,"R",120,"R",0,"R",0,"R",120,"R",30,"R",25,"R",174,"R",0,"R",0,"R",174,"R",20,"R",11,"R",23
457819,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
457837,"A",,"A",,"A",,"R",18,"R",0,"R",0,"R",18,"R",17,"R",94,"R",27,"R",0,"R",0,"R",27,"R",24,"R",89,"R",11
457846,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",6,"R",0,"R",0,"R",6,"R",6,"R",100,"R",7
457855,"A",,"A",,"A",,"R",21,"Z",0,"Z",0,"R",21,"R",18,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
457864,"A",,"A",,"A",,"R",9,"R",0,"R",0,"R",9,"R",9,"R",100,"R",6,"R",1,"Z",0,"R",5,"R",5,"R",100,"R",15
457873,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30,"R",0,"R",0,"R",30,"R",22,"R",73,"R",4
457891,"A",,"A",,"A",,"R",15,"R",0,"R",0,"R",15,"R",7,"R",47,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
457916,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",12,"R",100,"R",13,"R",0,"R",0,"R",13,"R",13,"R",100,"R",8
457925,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
457943,"A",,"A",,"A",,"R",23,"R",0,"R",0,"R",23,"R",15,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
457952,"A",,"A",,"A",,"R",14,"Z",0,"R",0,"R",14,"R",13,"R",93,"R",4,"Z",0,"Z",0,"R",4,"R",4,"R",100,"R",16
457989,"A",,"A",,"A",,"R",18,"R",0,"R",0,"R",18,"R",18,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
457998,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
458007,"A",,"A",,"A",,"R",26,"Z",0,"Z",0,"R",26,"R",26,"R",100,"R",32,"Z",0,"Z",0,"R",32,"R",32,"R",100,"R",15
458016,"A",,"A",,"A",,"R",93,"R",0,"R",0,"R",93,"R",81,"R",87,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
458034,"R",5,"R",17,"R",29,"R",9,"R",0,"R",0,"R",9,"R",9,"R",100,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",11
458043,"A",,"A",,"A",,"R",9,"R",0,"R",0,"R",9,"R",3,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
458052,"A",,"A",,"A",,"R",9,"R",0,"R",0,"R",9,"R",9,"R",100,"R",11,"R",0,"R",0,"R",11,"R",10,"R",91,"R",11
458061,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9,"R",1,"R",0,"R",8,"R",2,"R",25,"R",50
458070,"A",,"A",,"A",,"R",47,"R",0,"R",0,"R",47,"R",43,"R",91,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
458098,"A",,"A",,"A",,"R",20,"R",0,"R",0,"R",20,"R",19,"R",95,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",10
458104,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",14
458113,"R",2,"R",9,"R",22,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",1,"Z",0,"Z",0,"R",1,"R",0,"R",0,"R",3
458122,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
458131,"A",,"A",,"A",,"R",52,"R",0,"R",0,"R",52,"R",37,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
458140,"R",4,"R",38,"R",11,"R",13,"Z",0,"Z",0,"R",13,"R",13,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
458168,"A",,"A",,"A",,"R",37,"R",0,"R",0,"R",37,"R",30,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
458210,"R",17,"R",399,"R",4,"R",12,"Z",0,"Z",0,"R",12,"R",11,"R",92,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",13
458229,"R",21,"R",261,"R",8,"R",12,"Z",0,"Z",0,"R",12,"R",7,"R",58,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",22
458265,"A",,"A",,"A",,"R",335,"R",0,"R",0,"R",335,"R",290,"R",87,"R",19,"R",0,"R",0,"R",19,"R",18,"R",95,"R",25
458274,"A",,"A",,"A",,"R",33,"R",0,"R",0,"R",33,"R",25,"R",76,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",15
458380,"A",,"A",,"A",,"R",36,"R",0,"R",0,"R",36,"R",18,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",22
458405,"A",,"A",,"A",,"R",286,"Z",0,"Z",0,"R",286,"R",165,"R",58,"R",36,"Z",0,"Z",0,"R",36,"R",12,"R",33,"R",16
458423,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
458441,"A",,"A",,"A",,"R",159,"Z",0,"Z",0,"R",159,"R",64,"R",40,"R",34,"Z",0,"Z",0,"R",34,"R",15,"R",44,"R",19
458478,"A",,"A",,"A",,"R",50,"Z",0,"Z",0,"R",50,"R",21,"R",42,"A",,"A",,"A",,"A",,"A",,"A",,"R",21
458496,"R",36,"R",96,"R",38,"R",14,"Z",0,"Z",0,"R",14,"R",13,"R",93,"R",17,"Z",0,"Z",0,"R",17,"R",13,"R",76,"R",15
458502,"R",44,"R",141,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
458575,"R",1,"R",5,"R",20,"R",8,"R",0,"R",0,"R",8,"R",4,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
458681,"A",,"A",,"A",,"R",27,"Z",0,"Z",0,"R",27,"R",12,"R",44,"A",,"A",,"A",,"A",,"A",,"A",,"R",37
458803,"A",,"A",,"A",,"R",39,"R",0,"Z",0,"R",39,"R",19,"R",49,"R",9,"R",0,"Z",0,"R",9,"R",3,"R",33,"R",19
458812,"A",,"A",,"A",,"R",17,"R",0,"Z",0,"R",17,"R",10,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
458821,"A",,"A",,"A",,"R",24,"R",0,"Z",0,"R",24,"R",14,"R",58,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
458830,"A",,"A",,"A",,"R",45,"R",0,"Z",0,"R",45,"R",25,"R",56,"R",16,"R",0,"Z",0,"R",16,"R",8,"R",50,"R",17
458849,"A",,"A",,"A",,"R",20,"R",0,"Z",0,"R",20,"R",16,"R",80,"R",4,"R",0,"Z",0,"R",4,"R",4,"R",100,"R",19
458858,"A",,"A",,"A",,"R",63,"R",0,"Z",0,"R",63,"R",25,"R",40,"R",23,"R",0,"Z",0,"R",23,"R",8,"R",35,"R",17
458867,"A",,"A",,"A",,"R",94,"R",0,"Z",0,"R",94,"R",68,"R",72,"R",21,"R",0,"Z",0,"R",21,"R",10,"R",48,"R",19
458885,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",20,"R",0,"R",0,"R",20,"R",5,"R",25,"R",50
458919,"R",14,"R",2613,"R",1,"R",12,"Z",0,"Z",0,"R",12,"R",7,"R",58,"R",467,"R",0,"R",0,"R",467,"R",147,"R",31,"R",40
458955,"R",1,"R",233,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",27,"R",0,"R",0,"R",27,"R",10,"R",37,"R",29
458964,"R",6,"R",935,"R",1,"R",3,"Z",0,"Z",0,"R",3,"R",1,"R",33,"R",155,"Z",0,"Z",0,"R",155,"R",43,"R",28,"R",46
458973,"R",4,"R",839,"R",0,"R",7,"R",0,"R",0,"R",7,"R",5,"R",71,"R",123,"R",0,"R",0,"R",123,"R",40,"R",33,"R",37
458982,"R",40,"R",157,"R",25,"R",48,"Z",0,"Z",0,"R",48,"R",24,"R",50,"R",31,"Z",0,"Z",0,"R",31,"R",11,"R",35,"R",16
459000,"A",,"A",,"A",,"R",36,"R",0,"Z",0,"R",36,"R",17,"R",47,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
459019,"A",,"A",,"A",,"R",21,"R",0,"Z",0,"R",21,"R",5,"R",24,"R",10,"R",0,"Z",0,"R",10,"R",5,"R",50,"R",28
459037,"A",,"A",,"A",,"R",27,"R",0,"Z",0,"R",27,"R",12,"R",44,"R",6,"R",0,"Z",0,"R",6,"R",2,"R",33,"R",13
459046,"A",,"A",,"A",,"R",26,"R",0,"Z",0,"R",26,"R",7,"R",27,"R",9,"R",0,"Z",0,"R",9,"R",6,"R",67,"R",19
459055,"A",,"A",,"A",,"R",25,"R",0,"Z",0,"R",25,"R",13,"R",52,"R",7,"R",0,"Z",0,"R",7,"R",4,"R",57,"R",17
459064,"A",,"A",,"A",,"R",33,"R",0,"Z",0,"R",33,"R",17,"R",52,"R",5,"R",0,"Z",0,"R",5,"R",3,"R",60,"R",16
459073,"A",,"A",,"A",,"R",35,"R",0,"Z",0,"R",35,"R",18,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
459107,"R",25,"R",110,"R",23,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
459116,"A",,"A",,"A",,"R",23,"R",0,"R",0,"R",23,"R",14,"R",61,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
459125,"A",,"A",,"A",,"R",2,"Z",0,"Z",0,"R",2,"R",2,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
459161,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
459170,"A",,"A",,"A",,"R",46,"R",2,"R",0,"R",44,"R",32,"R",73,"R",41,"R",0,"R",0,"R",41,"R",1,"R",2,"R",10
459189,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",12
459198,"A",,"A",,"A",,"R",32,"R",0,"R",0,"R",32,"R",28,"R",88,"R",14,"R",0,"R",0,"R",14,"R",13,"R",93,"R",15
459204,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21
459213,"A",,"A",,"A",,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
459231,"A",,"A",,"A",,"R",19,"R",0,"R",0,"R",19,"R",15,"R",79,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
459259,"R",12,"R",81,"R",15,"R",11,"Z",0,"Z",0,"R",11,"R",5,"R",45,"R",3,"Z",0,"Z",0,"R",3,"R",0,"R",0,"R",9
459268,"R",5,"R",85,"R",6,"R",4,"Z",0,"Z",0,"R",4,"R",1,"R",25,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"R",0,"R",9
459277,"A",,"A",,"A",,"R",71,"R",0,"R",0,"R",71,"R",55,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
459286,"A",,"A",,"A",,"R",20,"R",0,"R",0,"R",20,"R",13,"R",65,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",15
459295,"A",,"A",,"A",,"R",13,"R",0,"R",0,"R",13,"R",9,"R",69,"R",11,"R",0,"R",0,"R",11,"R",7,"R",64,"R",3
459301,"A",,"A",,"A",,"R",18,"R",0,"R",0,"R",18,"R",15,"R",83,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
459310,"R",49,"R",49,"R",100,"R",73,"R",8,"R",0,"R",65,"R",65,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
459329,"A",,"A",,"A",,"R",136,"R",0,"R",0,"R",136,"R",90,"R",66,"R",14,"R",0,"R",0,"R",14,"R",10,"R",71,"R",12
459347,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",2,"R",40,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"R",6
459374,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
459392,"A",,"A",,"A",,"R",23,"Z",0,"Z",0,"R",23,"R",22,"R",96,"R",4,"Z",0,"Z",0,"R",4,"R",4,"R",100,"R",13
459408,"A",,"A",,"A",,"R",18,"R",0,"R",0,"R",18,"R",18,"R",100,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",9
459417,"R",35,"R",47,"R",74,"R",35,"R",0,"R",0,"R",35,"R",24,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
459426,"A",,"A",,"A",,"R",42,"Z",0,"Z",0,"R",42,"R",26,"R",62,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
459462,"A",,"A",,"A",,"R",39,"R",0,"R",0,"R",39,"R",23,"R",59,"R",142,"R",0,"R",0,"R",142,"R",23,"R",16,"R",28
459499,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
459514,"R",24,"R",32,"R",75,"R",31,"Z",0,"Z",0,"R",31,"R",17,"R",55,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
459523,"A",,"A",,"A",,"R",8,"R",0,"R",0,"R",8,"R",2,"R",25,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",10
459532,"A",,"A",,"A",,"R",17,"R",0,"R",0,"R",17,"R",13,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
459541,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",7
459550,"A",,"A",,"A",,"R",14,"R",0,"R",0,"R",14,"R",12,"R",86,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
459578,"A",,"A",,"A",,"R",13,"R",0,"R",0,"R",13,"R",12,"R",92,"R",6,"R",0,"R",0,"R",6,"R",3,"R",50,"R",12
459727,"R",21,"R",152,"R",14,"R",26,"R",0,"R",0,"R",26,"R",18,"R",69,"R",13,"R",0,"R",0,"R",13,"R",3,"R",23,"R",9
459824,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
459842,"R",18,"R",87,"R",21,"R",11,"R",0,"R",0,"R",11,"R",8,"R",73,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",16
459851,"R",36,"R",108,"R",33,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",13
459949,"R",473,"R",1740,"R",27,"R",510,"R",0,"R",0,"R",510,"R",302,"R",59,"R",54,"R",0,"R",0,"R",54,"R",23,"R",43,"R",18
459958,"A",,"A",,"A",,"R",63,"Z",0,"Z",0,"R",63,"R",43,"R",68,"A",,"A",,"A",,"A",,"A",,"A",,"R",27
459967,"A",,"A",,"A",,"R",325,"Z",0,"Z",0,"R",325,"R",215,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",28
459985,"A",,"A",,"A",,"R",372,"Z",0,"Z",0,"R",372,"R",196,"R",53,"A",,"A",,"A",,"A",,"A",,"A",,"R",28
459994,"R",14,"R",2848,"R",0,"R",11,"R",0,"R",0,"R",11,"R",5,"R",45,"R",451,"R",0,"R",0,"R",451,"R",143,"R",32,"R",11
460011,"A",,"A",,"A",,"R",15,"R",0,"R",0,"R",15,"R",14,"R",93,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"R",20
460020,"A",,"A",,"A",,"R",26,"Z",0,"Z",0,"R",26,"R",13,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
460093,"A",,"A",,"A",,"R",41,"R",0,"R",0,"R",41,"R",35,"R",85,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
460109,"A",,"A",,"A",,"R",67,"R",0,"R",0,"R",67,"R",44,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
460118,"A",,"A",,"A",,"R",58,"R",0,"R",0,"R",58,"R",42,"R",72,"A",,"A",,"A",,"A",,"A",,"A",,"R",21
460127,"A",,"A",,"A",,"R",23,"R",0,"R",0,"R",23,"R",20,"R",87,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
460136,"A",,"A",,"A",,"R",116,"R",0,"R",0,"R",116,"R",90,"R",78,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
460145,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
460172,"A",,"A",,"A",,"R",132,"Z",0,"Z",0,"R",132,"R",102,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
460181,"A",,"A",,"A",,"R",202,"Z",0,"Z",0,"R",202,"R",145,"R",72,"A",,"A",,"A",,"A",,"A",,"A",,"R",44
460190,"A",,"A",,"A",,"R",82,"Z",0,"Z",0,"R",82,"R",64,"R",78,"A",,"A",,"A",,"A",,"A",,"A",,"R",45
460206,"A",,"A",,"A",,"R",201,"Z",0,"Z",0,"R",201,"R",147,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",45
460349,"R",4,"R",201,"R",2,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",18,"R",0,"R",0,"R",18,"R",5,"R",28,"R",18
460376,"R",2,"R",5,"R",40,"R",6,"R",0,"R",0,"R",6,"R",4,"R",67,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
460385,"A",,"A",,"A",,"R",24,"R",4,"R",0,"R",20,"R",19,"R",95,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
460394,"R",835,"R",3753,"R",22,"R",700,"R",0,"R",0,"R",700,"R",405,"R",58,"R",715,"R",0,"R",0,"R",715,"R",275,"R",38,"R",26
460446,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",8,"R",67,"R",22,"Z",0,"Z",0,"R",22,"R",16,"R",73,"R",12
460455,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",6,"R",100,"R",14,"R",0,"R",0,"R",14,"R",14,"R",100,"R",6
460464,"R",676,"R",3969,"R",17,"R",631,"R",0,"R",0,"R",631,"R",454,"R",72,"R",869,"R",0,"R",0,"R",869,"R",435,"R",50,"R",30
460482,"A",,"A",,"A",,"R",31,"R",0,"R",0,"R",31,"R",10,"R",32,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
460516,"A",,"A",,"A",,"R",29,"Z",0,"Z",0,"R",29,"R",11,"R",38,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
460525,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
460534,"A",,"A",,"A",,"R",68,"R",0,"R",0,"R",68,"R",44,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
460543,"A",,"A",,"A",,"R",298,"R",1,"R",0,"R",297,"R",228,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"R",39
460552,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",8,"Z",0,"Z",0,"R",8,"R",7,"R",88,"R",15
460570,"A",,"A",,"A",,"R",28,"R",0,"R",0,"R",28,"R",26,"R",93,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",15
